date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:18:19	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:11%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:19	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:12%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:20	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:12%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:20	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:12%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:20	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:13%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:21	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:13%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:21	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:13%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:21	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:13%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:21	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:14%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:22	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:14%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:22	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:14%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/j/scripts.ea.delaye	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:22	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:14%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:22	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:15%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:23	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:15%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/j/scripts.ed.delaye	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:23	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:15%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:23	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:15%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:23	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:16%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:24	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:16%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/j/scripts.f0.delaye	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:24	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:16%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:24	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:16%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:24	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:16%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/j/scripts.f3.delaye	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:24	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:17%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:25	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:17%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/j/scripts.f6.delaye	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:25	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:17%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:25	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:17%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.f8.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:25	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:17%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/j/scripts.f9.delaye	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:25	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:17%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.html	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:26	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:18%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/j/scripts.fc.delaye	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:26	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:18%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/j/scripts.fd.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:26	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:18%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.fb.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:27	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:18%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.fe.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
